h,oc
0.075698181,15
0.068683558,17.1
0.060391877,20
0.064466999,17.8
0.059943015,28.4
0.064690884,9.8
0.072819449,4.6
0.070822854,7.2
0.067616777,4.2
0.076075227,22.9
0.065386681,9.2
0.072090181,7.9
0.079122966,11.6
0.080204762,17.2
0.066595184,9.2
0.077344906,5.4
0.080048067,19.4
0.086174533,19.3
0.069195328,12.2
0.063956135,19.9
0.066927366,11.5
0.074027863,8.1
0.074376267,3
0.068460753,8.1
0.082927151,24.7
0.083403814,28.8
0.080724299,13.8
0.072357244,15.6
0.073059471,41
0.077930654,14.5
0.079890304,38.2
0.078869596,16.4
0.084002462,12.2
0.068498883,8.9
0.073020211,22.1
0.077469405,16.2
0.066535963,53.1
0.071856642,13.5
0.059105558,33.8
0.062168553,8.5
0.063061543,18.6
0.071462215,21
0.065887658,11.2
0.071232169,27.5
0.062806039,16.9
0.060570412,58.5
0.061599629,40.6
0.069680476,16.2
0.061483431,23.1
0.075758597,17.6
0.068881481,16.9
0.071927309,10.5
0.072857068,16.4
0.066802006,19.4
0.0634004,113.6
0.062241091,24.6
0.068517444,10.6
0.064651573,14.9
0.059627133,47.2
0.072735158,6.6
0.067437352,9.2
0.061807635,5.5
0.063830478,17.2
0.06879894,7.9
0.060077298,16.3
0.060377878,25.6
0.066012931,21.7
0.061775995,20.1
0.07338146,6.6
0.059143731,15.2
0.062408982,6
0.062321798,53.3
0.074627084,8.7
0.073284203,18.1
0.07199034,19.6
0.068391004,22.4
0.067459986,12.8
0.075839195,18
0.079307327,12.4
0.073612585,22.1
0.06834058,6.2
0.066909622,18.5
0.069933403,16.3
0.068735345,15.3
0.071081621,31.5
0.08602659,31.1
0.085245446,28.1
0.077606742,17.5
0.090733795,16.6
0.074989008,10.2
0.065864259,18.3
0.064534495,23.6
0.060919672,11.8
0.075480161,7.2
0.064450283,20.1
0.069071365,42.5
0.067193471,12.3
0.085841251,9.7
0.069374673,26.4
0.066634245,39.6
0.071203666,26.1
0.061833532,26.8
0.067544712,24.2
0.072955857,24.3
0.065783208,16.9
0.065377089,16.2
0.078238884,9.7
0.060474788,23.7
0.064147291,21.8
0.069502747,19.2
0.069634513,15.8
0.061554177,30.5
0.070558965,24.7
0.063665306,29
0.068576575,17.3
0.06831949,15
0.072290745,14.2
0.076478293,36.5
0.074230298,14.2
0.077981961,31.1
0.069862653,31
0.066860318,30.2
0.069343754,22.4
0.071972254,18.8
0.06917463,21
0.063365768,20.2
0.06847224,22.2
0.068513669,15.8
0.067259983,24.7
0.068265327,25.3
0.071698021,18.8
0.063794848,17.9
0.068098386,20
0.065517452,24.9
0.066926479,16.6
0.060162863,6.1
0.067001236,27
0.072646772,29.2
0.078579997,12.1
0.081352672,9.2
0.074073914,11.3
0.078240853,5.6
0.081246537,10
0.093851338,10.8
0.092007868,16.2
0.06793042,13.7
0.064681268,8.6
0.073800876,6.1
0.092242246,14.5
0.077766346,9.1
0.069455701,43.4
0.069179398,9.3
0.076513024,8.8
0.081492038,9.3
0.05621422,31
0.058414762,18.2
0.083971812,9
0.07188729,5.3
0.080221098,20.2
0.081321776,9.2
0.084631443,28.3
0.075860416,7.5
0.05847285,24
0.073977336,5.3
0.057501215,8.4
0.058673875,14.9
0.057723452,22.9
0.085354553,21.1
0.070048565,30.2
0.080996369,10.3
0.078119638,10.1
0.066229316,11.6
0.060453164,36.4
0.053549416,9.6
0.087186028,3.7
0.060157438,5.4
0.061974372,6.2
0.059794188,9.4
0.062716138,25.9
0.092265304,16.8
0.080075053,17.4
0.078530663,12
0.079901793,12.6
0.070012586,22.2
0.073157,20.9
0.074021704,18.6
0.077212042,15.6
0.066654371,27.6
0.069183389,22.3
0.072587834,19.3
0.069326822,10.3
0.058805738,8.4
0.066687316,27.4
0.079276122,10.1
0.092824528,13.4
0.067779092,15.7
0.074924675,13.8
0.073093779,15.7
0.073553374,14.3
0.078114892,17.7
0.067881096,31.3
0.068718222,21.6
0.061628021,31.9
0.077910867,19.7
0.071687535,15.3
0.084833408,20.5
0.063630801,27.6
0.068812039,2.3
0.061389848,26.6
0.082462208,6.1
0.074650923,24
0.080649289,9.9
0.0665077,21.1
0.057151803,81.8
0.074782888,23.7
0.069977856,13.4
0.069891662,13.8
0.061714032,38.8
0.06563175,17.6
0.062992944,15.8
0.062968081,24.4
0.061291408,30.6
0.062870502,24.2
0.06571449,26.5
0.065806862,18.9
0.062979215,11.5
0.061034379,20.6
0.060828001,26.4
0.06710286,9.8
0.055087808,19
0.064634781,25.2
0.072439906,25
0.077506883,16.7
0.073169585,16.2
0.072658271,21.8
0.073312858,31.2
0.072826041,17.7
0.064062568,18.4
0.073061094,21.3
0.067802234,22.8
0.070672346,2.6
0.069838047,9.5
0.067128253,6.4
0.074782614,13.1
0.076103654,7.6
0.075453513,25.4
0.069750407,13.9
0.073642582,10.3
0.076247815,24.5
0.085448569,18.6
0.067220582,45
0.066276018,12
0.070902241,20.2
0.066364887,19.6
0.075521199,13.5
0.085315122,8.1
0.084309778,29.5
0.086000939,19.4
0.083626055,11.1
0.085223429,11.6
0.082330899,8.9
0.065425072,86.9
0.059479561,68.9
0.070556307,23.3
0.081829594,11.6
0.080205536,9.4
0.086803298,18
0.086345909,9.2
0.087718532,9.9
0.074455924,40.6
0.066009194,14.3
0.06504195,24
0.058890623,14.7
0.061822395,121.9
0.057120013,46.2
0.056898696,79.2
0.085552815,10.8
0.069677624,17.3
0.073322468,14.2
0.082595654,26.3
0.067202497,10.1
0.077919209,25.2
0.060923621,25.8
0.075199404,21.1
0.079775868,14.7
0.083932748,8.6
0.067006728,37.6
0.069124735,22.4
0.072812261,4.7
0.080235429,15
0.081616441,25.1
0.08734281,18.7
0.085951568,28.6
0.080858928,75.8
0.070320342,16.8
0.068904053,29.2
0.064280249,20.2
0.065111826,25.4
0.072211192,10.7
0.082413393,14.2
0.082395371,16.8
0.073394844,13.1
0.080160931,11.7
0.082099356,9.6
0.085592322,11.6
0.082153524,28.9
0.077045848,17.6
0.069531826,15.9
0.068569781,16.9
0.064363334,19.6
0.069986055,29.1
0.063040591,19.1
0.068342496,11.1
0.065361229,21.2
0.06587605,19.2
0.069848983,23.6
0.072776294,6.2
0.063070832,19.7
0.079085111,13.1
0.067187634,26.3
0.088636078,9.4
0.064595512,27.9
0.063378681,18.2
0.065741233,18.5
0.070117202,21
0.063670467,23
0.093686879,9.4
0.054198514,32.9
0.057478811,24.9
0.056094177,44
0.051300087,37.8
0.061998382,28.7
0.061264066,23.1
0.065824864,34.3
0.064301502,8.1
0.061876197,14.6
0.064668984,20
0.06029068,22.5
0.066532311,25.8
0.06903088,16.7
0.066658553,24.5
0.062213954,19.6
0.068166198,14.9
0.065224977,21.4
0.063513775,26.1
0.07010683,22.1
0.057809848,36.4
0.063520898,14.6
0.063746715,19.5
0.063390473,19.4
0.06262802,23.3
0.062688852,17.1
0.067123673,10.9
0.069001546,4.7
0.06975863,22
0.062158406,30.4
0.065579781,15.4
0.068102896,14.5
0.056118814,17.1
0.066641768,4.7
0.066943287,5.1
0.067758301,13.8
0.064096795,18
0.065030147,13.7
0.060338769,13.6
0.061123519,12.1
0.069873432,2.7
0.059396971,19.7
0.071406928,7.5
0.070852006,6.5
0.065525546,4.6
0.066823773,8.6
0.054081966,114.6
0.049990679,109.3
0.058421994,104.4
0.055637731,98
0.08344569,20.5
0.072411138,16.1
0.062892866,26.4
0.066149823,17.7
0.060959663,6.6
0.060288247,23.9
0.0640619,21.3
0.062438978,61.1
0.066815766,6
0.056085646,19.4
0.082777557,14.4
0.066164317,18.4
0.062255979,14.9
0.064308558,18.1
0.076957442,17.9
0.068327964,45.2
0.078703015,7.9
0.059355973,19.1
0.064312127,15.4
0.061716921,23.6
0.088312171,9.6
0.065870227,20.8
0.07769176,22.2
0.073189615,10.7
0.078032238,5.4
0.053755116,31.3
0.061895864,13.7
0.062436118,52.5
0.05478768,330.5
0.064250651,40.1
0.06573982,42.2
0.084680276,26.8
0.052746457,50.1
0.060642788,32.2
0.060496223,39.4
0.055135163,73.5
0.06586589,31.9
0.064029666,65.7
0.074686211,38.2
0.074457846,27.1
0.062996247,65.5
0.062494023,68.1
0.057707187,99.6
0.060440191,55.6
0.068685929,34
0.066248746,51.5
0.054184814,53.3
0.057094216,34.9
0.061649105,35.4
0.070096397,30.5
0.06339756,40.4
0.075782943,27.4
0.074482158,44.6
0.056059183,100.6
0.068605946,35.5
0.069723632,29.1
0.0656583,38.4
0.07110578,36.4
0.066643003,37.3
0.070287534,31.2
0.074370992,31.5
0.074533908,37.9
0.063902772,29.7
0.077086052,30.7
0.070047098,26.7
0.069875215,58.2
0.061829124,110.6
0.064412407,58.3
0.06676968,46.9
0.061059045,34.3
0.063720204,44.9
0.066219227,59.4
0.063261202,43.4
0.061863801,43.2
0.045333335,107.1
0.06108751,39.7
0.06219853,73.2
0.060117651,118
0.074140147,18.8
0.067065129,43.8
0.0626144,37.5
0.057493821,89.1
0.0619509,39.1
0.071506067,49.1
0.077102075,19.6
0.064058773,39.1
0.06223475,38.8
0.059015194,57.1
0.073444605,31.4
0.080489906,18.6
0.074436009,38.4
0.072640415,39.7
0.054434141,96.3
0.064416261,60.8
0.067082477,37.9
0.062988302,36.5
0.066599813,53.4
0.056874156,66.6
0.052780313,96.8
0.052971499,29.1
0.062532918,74.7
0.062557741,63.9
0.055107448,105.8
0.059364969,77.9
0.056447977,32.2
0.083775351,20.8
0.05747001,39.8
0.054168564,45.8
0.063242133,45.7
0.070263403,49.2
0.044761709,429.7
0.044201163,411.5
0.040387991,520.1
0.038608759,557.5
0.036867927,536.9
0.053276384,57.6
0.038176687,524.3
0.03909452,386.5
0.028227218,453.4
0.038204019,486.2
0.038534695,293.7
0.039101629,439.9
0.057639627,91.7
0.046269577,446.9
0.041963247,143.7
0.060760262,53.8
0.050584191,78.7
0.062714121,96.2
0.062690377,109.9
0.026784765,550.5
0.043337103,214.1
0.031113781,555.5
0.058055906,56.9
0.038476829,387.7
0.039730656,404.3
0.035795369,409.9
0.045358863,216.7
0.060691496,110.7
0.035269244,321.4
0.022528249,553.5
0.03287625,517.6
0.043628007,369.3
0.036837273,518.1
0.066179825,138
0.046851445,102.1
0.031808717,530.6
0.033150618,560.1
0.06763224,54.5
0.051293301,84.1
0.060404312,75.6
0.061066371,43.7
0.063482984,47.2
0.060700357,44.8
0.067244896,34.8
0.059006181,185.2
0.06771574,34.8
0.052010449,142.2
0.040003509,243.3
0.050059782,135.7
0.058232611,61.9
0.062601365,35.6
0.066212681,35.9
0.077956943,32.9
0.07386218,49.2
0.102609624,18.3
0.070197592,32.6
0.060408894,57.1
0.066041888,51.1
0.072623664,54
0.06998096,51.5
0.064384922,38.6
0.067273089,72.4
0.069130293,35.2
0.067118041,43.9
0.058282117,48.9
0.067631778,66.9
0.066767889,75.9
0.069114253,42.4
0.047161949,239.4
0.062858662,76.7
0.050363512,220.7
0.051494541,68.5
0.061862828,53.1
0.065231184,47.7
0.057432739,101.6
0.073770591,12
0.044752941,213.3
0.0573702,27.1
0.069015479,29
0.063172009,41.8
0.062407309,55.7
0.065960873,51.9
0.062226027,73.8
0.076297829,19.3
0.049933189,216.9
0.037393438,286.2
0.070055833,59
0.046630861,136.4
0.04823536,358.6
0.070798824,37.9
0.051149075,115.9
0.07051252,43.1
0.033592767,426.7
0.056058311,37.8
0.06950698,17.8
0.068487663,58.4
0.03590945,402.4
0.07068289,37.6
0.055040649,75.4
0.051625905,179
0.01964221,457.8
0.018917252,506.7
0.06263222,132.8
0.054369465,6.3
0.056520418,45.9
0.066688644,41.7
0.061427409,87.3
0.044571181,229.8
0.046638732,78
0.057721308,80.3
0.056128482,78.3
0.067295417,30.2
0.070970247,68.5
0.08919583,18
0.066235758,61.2
0.070968907,126.2
0.097810058,14.7
0.069404053,122.1
0.056145096,128.2
0.064276356,24
0.066720046,111.8
0.056569176,52
0.048421885,148.8
0.056812475,86.1
0.055593095,117.2
0.06546049,18.5
0.076559172,42.7
0.063687716,22.6
0.088796328,26
0.09758792,28.8
0.064969573,28.2
0.066342459,24.7
0.061908454,28.6
0.062863875,153
0.067718051,9.1
0.083053958,32.9
0.06567348,32.8
0.072673379,49.6
0.056666998,81.3
0.061019905,94.2
0.068920755,84.5
0.062791829,15.8
0.093509805,25.4
0.063764687,68.1
0.081313684,42.8
0.099849551,14.5
0.086391246,40.5
0.066031025,49.8
0.06636867,51.7
0.072838631,19.7
0.061180883,34.4
0.063723823,29.3
0.085500295,15.5
0.087908405,15.3
0.079306141,8.7
0.073674796,9.5
0.075556365,6.8
0.079731322,11.3
0.078543945,12.1
0.077890762,11.4
0.079154477,18.9
0.095894804,18
0.072302779,56.7
0.06659727,17.3
0.070547624,27.2
0.07510558,61.5
0.079420575,11.3
0.077446725,14.4
0.080864782,34
0.080607707,15.3
0.073833785,10.1
0.088330539,19
0.077388242,31.4
0.080874809,22.6
0.067656152,17.6
0.068311658,23.2
0.07887422,11.1
0.08194066,14.9
0.079307836,10.5
0.082890249,11.7
0.08496628,16.6
0.069123587,25.7
0.073438156,41.5
0.062166979,16.8
0.076532897,21.2
0.07631562,16.4
0.074369239,12.6
0.067698267,49.4
0.088309918,13.2
0.06901178,12.8
0.067162078,47.8
0.075157955,7.1
0.071939698,42.9
0.07534538,14.7
0.084333896,7.5
0.095833544,11
0.071005945,45.1
0.07504774,18
0.076029324,9
0.068863342,48.1
0.06762228,44.6
0.069821055,33.9
0.069566169,51.2
0.092381844,11.6
0.081010858,13.1
0.096123541,14.8
0.082436624,24.5
0.080062501,8.6
0.095625984,10.1
0.088588405,12
0.089920719,8.6
0.070475932,27.9
0.084804288,13.4
0.114844238,13.2
0.088769651,12.6
0.083380594,6.6
0.089240491,11.5
0.069490129,57.6
0.090152751,9.2
0.083720169,9.5
0.080603025,10.2
0.073066658,28.9
0.077122274,25.2
0.076671591,9.9
0.077975178,32.4
0.071863525,32.2
0.070067185,44.6
0.088004872,7.9
0.081402597,6
0.086040848,24.8
0.078424661,15.8
0.074119366,33.3
0.083142133,16.1
0.09777174,9.8
0.091101067,11.5
0.085863723,11.7
0.087271943,17.2
0.083242154,25.3
0.080741622,20.4
0.070246763,24.1
0.076653922,15.8
0.065449435,23.2
0.07059614,25.5
0.068580258,38.3
0.091034804,15.2
0.080355604,14.1
0.088293615,21.1
0.070581734,22.4
0.093337041,10.8
0.093573811,12.1
0.091779311,10.9
0.089394268,21.1
0.069263815,15.6
0.104767521,14.4
0.091546837,16
0.085199137,14.7
0.088101755,14.7
0.092092237,12.1
0.103714439,8.8
0.108247519,11.4
0.092329499,24.7
0.083803691,21.6
0.096010237,21.3
0.104431261,6.8
0.092681929,17.3
0.102691225,15
0.098532384,18
0.110745073,12.8
0.082582053,32.3
0.098112536,11.3
0.111956285,5.8
0.092924188,13.7
0.095956674,14.5
0.09679058,9.8
0.090665862,13.3
0.091717083,23.6
0.097569641,9.1
0.091640406,15.6
0.08743114,29.7
0.083400071,37.4
0.082447743,19.4
0.078790939,22.5
0.08357369,20.1
0.104153969,16.7
0.08716601,21.9
0.082994085,23.6
0.088923243,22.5
0.093401203,4.9
0.084558777,66.3
0.088822806,14.5
0.097412503,12.4
0.097496357,17.6
0.086862503,14.6
0.063084657,31.7
0.087955169,26.7
0.087068151,19.3
0.097560169,9.4
0.089899154,12.1
0.084056607,21.9
0.092765757,9
0.083295844,16
0.085062005,11.5
0.082251571,17.9
0.084481663,13.3
0.08677254,14.1
0.089199336,48.5
0.095504769,7.1
0.092606819,11.5
0.085445464,23.2
0.087620137,44.4
0.089341854,22.2
0.095689054,15.6
0.09865395,10.1
0.09525248,12.3
0.088644846,7.7
0.081899805,15.2
0.0876868,10.4
0.091778461,8
0.090884674,8.7
0.096315255,16.6
0.094131113,10.8
0.097036499,10
0.091952545,9.2
0.104735437,9.6
0.092733541,8.8
0.084381552,21.8
0.096933938,7.4
0.084944452,18
0.089245411,22.5
0.077683503,84.1
0.080846221,11.8
0.089079316,22.7
0.093597976,15.3
0.088460324,13.3
0.092248922,20.2
0.095013202,21
0.098243036,22.4
0.092841541,12.1
0.100676064,4.1
0.093533865,11.5
0.09583671,16.1
0.057481269,46.5
0.055570609,34.8
0.100240168,17.1
0.094502071,7.7
0.086867892,16.2
0.083395081,11.6
0.077613575,15.8
0.089115447,14.8
0.099284793,10.6
0.090628588,19.9
0.077408123,12.1
0.078228586,12.6
0.078996512,14.6
0.079748351,13.2
0.063880402,46.2
0.065050605,19.5
0.061979906,48.3
0.088513072,17.3
0.058934612,10.5
0.082907406,10.6
0.070710015,38.3
0.083242947,14.1
0.081005023,10.3
0.09755487,19.4
0.085793332,7
0.104710093,8.9
0.085697542,9.2
0.106829858,5.9
0.106595314,12.2
0.087648284,13.8
0.087609155,8.5
0.082654825,24.3
0.106020123,5.8
0.066850478,66.7
0.077889186,15.7
0.078400276,52
0.102615913,13.8
0.094857333,15
0.090418463,9.3
0.08111081,24.6
0.080179817,37.9
0.093311435,12.1
0.085425365,22.4
0.08392116,10.3
0.086719725,5.8
0.101734604,9.8
0.071913739,11.9
0.092505803,13.3
0.07285828,16
0.092063609,13.4
0.085957146,13.9
0.09063911,12.2
0.096653018,10.3
0.076388368,44.2
0.090569784,14.5
0.082690794,22.7
0.071828448,21.6
0.091493672,17
0.08280171,13.2
0.057071502,72.7
0.094533725,13
0.052285732,33.3
0.069386547,23.7
0.072422706,42.5
0.079080059,54.3
0.084290236,21.3
0.066858594,41.1
0.06740192,21.9
0.067599319,18.5
0.070652167,6.5
0.065050795,21.4
0.067845348,29.4
0.059667031,26.9
0.064295774,64.1
0.057113705,15.2
0.090283713,44.4
0.06795719,13.9
0.084397665,14.6
0.079020011,16.4
0.096173836,11.1
0.082770723,23
0.094627097,19.8
0.059762723,18.1
0.080117629,24.9
0.085507434,30.5
0.085920787,35.4
0.083362096,42.4
0.068715666,51.6
0.103136446,13.6
0.05514591,83.6
0.079915496,30.3
0.059463083,74.4
0.094449399,28.7
0.060737841,24
0.064223864,30.1
0.078412225,24.7
0.085728828,20.4
0.085106024,30.4
0.075457067,50.6
0.073224688,46.3
0.07621158,47.3
0.08999359,18.7
0.075483903,39.3
0.064643757,54.6
0.074316921,32.5
0.076230033,29
0.059754392,25.4
0.061584678,23.1
0.069529732,29.3
0.066408105,16
0.062237917,18.2
0.073673808,32.8
0.073225739,38.2
0.067587704,41.9
0.062261783,98.5
0.075712804,85.7
0.049466576,43.1
0.066371032,34.1
0.080741391,8.7
0.084491276,18.2
0.077394343,31.1
0.071984209,13.1
0.090390906,10.3
0.09189402,14.4
0.100416274,10.8
0.097784898,5.7
0.098593909,13.8
0.101163563,11
0.093968628,16
0.088094408,8.6
0.096815124,15.8
0.102103156,6.6
0.077542365,9
0.108802431,1.9
0.092637691,6
0.079010664,12
0.104051928,18.1
0.093774744,5.7
0.087774008,25.7
0.102975741,11.6
0.093555376,16.4
0.061459161,17.3
0.050942249,62.2
0.047316454,80.4
0.051757282,50.4
0.063656322,36.6
0.070567731,20.6
0.066127627,24.1
0.05786219,30.5
0.077430339,10.3
0.085013736,4.5
0.088339792,2.9
0.06629466,16.5
0.077206308,5.4
0.089159778,8.1
0.08827341,16.8
0.074312959,24.5
0.063803734,7.3
0.063679264,7.4
0.059213361,7.4
0.060468655,15.3
0.061563377,20
0.070734304,16.2
0.067747607,15.2
0.059351575,17.1
0.067223778,30.8
0.06301352,22
0.068659502,27.2
0.075346034,9.9
0.06411729,27.7
0.064086001,22.5
0.066092476,13.5
0.073824305,23.6
0.052416193,45.8
0.058470798,34.1
0.049998012,76.9
0.064610167,10.2
0.057568203,54.3
0.063648202,13.1
0.067711045,16.3
0.059508716,9.9
0.080955597,17.8
0.06484444,13.4
0.062230548,6.3
0.067261929,13.6
0.072697111,10.7
0.069468643,18.7
0.064785172,11.5
0.058099303,28.5
0.085499801,14.5
0.053002664,16.6
0.065964558,9.4
0.055883662,36.1
0.060043279,39.5
0.060998731,11.7
0.051322977,22.4
0.068199984,15.6
0.067097785,13.7
0.073418097,21.8
0.080641405,13.5
0.073169738,12.4
0.070324209,28
0.075265833,14.6
0.079003239,25.1
0.07436976,12.9
0.083583375,15.2
0.100898179,9.3
0.077074146,35.1
0.09615143,12.6
0.086690816,12.1
0.097477019,22.6
0.082514953,6.1
0.0828146,6.8
0.070064888,29.7
0.055443335,18.7
0.065083618,11.9
0.06392679,18.2
0.065326417,25.9
0.068319603,8.8
0.078864266,14.7
0.085451004,13.6
0.058089841,14.2
0.071210762,7.3
0.065097312,19.5
0.072496046,43.7
0.06765917,19.1
0.076729124,10.1
0.065837641,17.4
0.060302357,21.9
0.067290537,6.6
0.056349087,24.8
0.071429801,56.7
0.068334339,20.8
0.065787584,10.6
0.0720993,13.2
0.09901474,8.7
0.073109646,10.3
0.070362763,5.6
0.092934399,13.2
0.066216958,13.3
0.094648023,5.7
0.067960326,8.4
0.103212223,10.9
0.088407715,30.7
0.087907191,21.9
0.069146536,17.1
0.069199656,7.5
0.066195569,10.9
0.071040735,13.1
0.067812017,10.9
0.074469635,15.8
0.077253664,15.8
0.069361143,7.6
0.068674474,7.9
0.077188749,14.8
0.064367885,10.6
0.086088331,10.9
0.101064759,14.2
0.08917384,25.9
0.077740437,28.1
0.030433146,374.5
0.08383643,12.4
0.0896175,16.8
0.103973087,25.2
0.092269634,1.5
0.109065688,10.4
0.082026874,20.5
0.074980516,13.5
0.058084453,48.7
0.078168587,12.9
0.074977307,35.4
0.051156322,21.3
0.063788383,11.2
0.059296439,25.2
0.062019485,26.8
0.089372152,24.4
0.079429251,20.5
0.079002333,11.4
0.075600036,10
0.069310932,20.9
0.071779167,46.4
0.104297865,9.2
0.078755273,23.1
0.099647651,9.6
0.103124987,8.6
0.107546291,10.2
0.086445027,8.3
0.105730221,1.6
0.092575799,1.1
0.108361927,7.4
0.088474614,14.7
0.101144115,19.2
0.10233798,9.2
0.086936652,16.4
0.080130354,33.3
0.074073867,26.6
0.077478188,31.2
0.08317285,17.5
0.053517383,52.9
0.07452214,11.4
0.098202419,9.7
0.102880715,3.2
0.099204511,14.2
0.095004941,7.5
0.097520233,9.3
0.106257029,5.6
0.107628407,8.3
0.093673532,6.5
0.10223918,0.3
0.081715888,5.5
0.109811581,10
0.079666184,12.7
0.102960688,16.2
0.080923892,8.7
0.080580279,34.6
0.071671544,9.9
0.06569552,14.3
0.059230148,40
0.075856475,4.4
0.063446236,18.1
0.093294047,8.2
0.071694132,37
0.083296258,13.9
0.087049436,13
0.086725849,24.4
0.093745474,17.1
0.071959622,15.3
0.086757851,7.5
0.094840928,7.6
0.097591076,26.5
0.096534056,16.6
0.083708593,31.6
0.093238101,13.4
0.085651245,13
0.089661786,14.1
0.097068508,9.9
0.08442562,3.8
0.093811281,11
0.105880884,15.1
0.105698746,11.9
0.101393733,10.4
0.090134503,32.6
0.089054237,31.9
0.084285803,20
0.083155893,49.3
0.089567985,8.1
0.091838731,7
0.094172125,6.2
0.091500631,7.1
0.090487449,6.3
0.08839266,28.4
0.087539913,9.8
0.08967712,17
0.049113477,60.2
0.090014883,18.1
0.095289326,9
0.092163065,3.5
0.083536198,15.9
0.072121035,29.6
0.074003489,59.4
0.045575987,74.2
0.080924016,26.9
0.08587597,4.5
0.067139778,8.2
0.074456938,9
0.068468003,16
0.086619764,10
0.06502538,17.3
0.072446828,14.3
0.072538275,17.3
0.080782853,11.1
0.080854525,2.6
0.06956656,18.1
0.079538105,8.5
0.067282385,17.8
0.084197935,10
0.060237935,21.3
0.084191723,8.3
0.069279303,12.6
0.070826059,17.4
0.057214931,16.6
0.073447094,4.1
0.059140399,18.7
0.055952298,72.1
0.054126727,23.2
0.054797863,23.9
0.057876373,49.1
0.066584533,11
0.102650836,9.5
0.053858937,9.9
0.063710215,42.6
0.06313216,24.9
0.059980267,28.5
0.05761096,45.6
0.060866115,14.8
0.05154982,7.4
0.055042422,10.6
0.049596268,13.6
0.044635127,14.2
0.056354852,16.2
0.050015318,14.2
0.064354967,12.5
0.067851778,20.8
0.04929593,15.6
0.045684403,16.1
0.053137191,26.8
0.037674376,10.3
0.061438068,29.1
0.092186001,4.9
0.070425939,15.9
0.085087662,10.4
0.072301735,11.9
0.071295635,17
0.091776713,20.7
0.069401566,12.5
0.090347001,6.6
0.079346693,14.7
0.092889071,10.8
0.078540895,11.9
0.097278835,5
0.083032567,8.6
0.105467574,8.9
0.08819786,13.6
0.098166711,14.5
0.101357951,7.9
0.088596559,12.2
0.084094315,13.3
0.091562931,15.3
0.077029065,15.6
0.073233289,16.2
0.099596338,10.6
0.070011388,21.4
0.066643119,13
0.089403666,14.5
0.057978284,27.8
0.068268285,22.4
0.064041529,28.4
0.074550795,17.2
0.067327365,13.9
0.064630087,25.6
0.071946117,13.1
0.061310134,15.2
0.072541633,17.2
0.076299534,26.5
0.069573516,12.8
0.073992605,22.2
