HX,HY,oc
0.823843584,0.56681721,16
0.844492825,0.535566866,14.4
0.820751578,0.571285259,9.1
0.839890278,0.542756227,10.3
0.859184375,0.511666112,5.6
0.855184582,0.518323577,9.9
0.807175174,0.590311984,27.2
0.83857586,0.544784845,13.6
0.896144823,0.443761712,20.7
0.867720095,0.497053153,5.3
0.888282869,0.459296794,15.4
0.886138104,0.463421255,17.7
0.923247736,0.384205176,20.2
0.856026301,0.51693227,12
0.89167528,0.452675595,16.5
0.803132943,0.595799862,20.6
0.837264008,0.546798848,12.1
0.937108766,0.349037477,24.1
0.88955348,0.456831047,16.4
0.887057848,0.461658288,17.7
0.891665375,0.452695106,19.7
0.879666722,0.475590641,30
0.846051933,0.533100485,6.9
0.857736332,0.51408986,15.1
0.905402037,0.42455524,14
0.874893727,0.484314945,14.7
0.874231426,0.485509437,11.8
0.85401909,0.520241669,15
0.829798725,0.558062788,13
0.905016335,0.425376813,14.2
0.843109894,0.537741301,9.6
0.904949935,0.425518055,22
0.92242824,0.386168541,10.1
0.945586309,0.325371377,2.3
0.936703947,0.350122428,14.2
0.914475197,0.404641958,22.2
0.923544583,0.383491074,10.8
0.914381844,0.404852865,14.4
0.944254675,0.3292159,4
0.927753342,0.373193966,2.5
0.917539063,0.397645655,7.8
0.929105181,0.36981558,8
0.924881897,0.38025449,9.1
0.962061438,0.272832897,5.7
0.930278711,0.36685354,4.6
0.931725738,0.363162703,4.3
0.925623136,0.378446575,10.6
0.924012175,0.382363049,16.9
0.919404826,0.393312556,2.6
0.921279317,0.388901557,9.1
0.930061918,0.367402817,1.3
0.926997656,0.375067122,2.8
0.904706263,0.426035888,18.9
0.923743312,0.383012133,14.5
0.930052225,0.367427353,5.2
0.917911452,0.396785291,10.2
0.927958531,0.372683463,8.9
0.929300023,0.369325691,6.3
0.962950299,0.269678925,22.2
0.92553055,0.378672946,45.6
0.9369558,0.349447892,8.5
0.904306453,0.42688387,10.6
0.915104397,0.403216992,9.6
0.919687574,0.392650946,10.9
0.911797905,0.410639233,7.9
0.926915177,0.375270907,16.1
0.90041745,0.435026913,20.7
0.909282784,0.416178831,11.9
0.920563572,0.390592767,13.5
0.931758944,0.363077499,33.1
0.946086066,0.323915351,7.7
0.927166271,0.374650111,13.1
0.930515869,0.366251577,5.7
0.912643111,0.408757327,22.8
0.914365568,0.404889625,18.8
0.898675559,0.438613998,17.8
0.93698436,0.349371305,12.1
0.896290762,0.443466876,16.5
0.925806414,0.377997994,79
0.905373802,0.424615448,23.8
0.903859084,0.427830288,13.2
0.916684482,0.399611762,3.9
0.889286529,0.457350488,21.6
0.881938895,0.471363751,12.9
0.899682253,0.436545352,13
0.908766741,0.417304458,1.9
0.899408939,0.437108179,12.6
0.893889262,0.448287839,7.1
0.896059439,0.443934096,17.9
0.896913678,0.442205669,17
0.82105731,0.570845771,11.5
0.922921027,0.384989322,7.9
0.927823843,0.373018655,17.4
0.882356713,0.470581163,31.8
0.8564199,0.516279919,14
0.886368977,0.46297952,34.2
0.915249484,0.402887555,12.2
0.905291697,0.424790471,6.3
0.938276954,0.34588489,15.4
0.887259226,0.461271142,21.3
0.900625847,0.434595309,19.3
0.867225139,0.497916216,4.4
0.873493846,0.486835189,6.1
0.862346164,0.506319162,14.1
0.936030668,0.35191844,14.9
0.94687413,0.321604387,9.4
0.837175441,0.546934439,23.5
0.86238723,0.506249213,68.2
0.903154254,0.429316192,11.1
0.795279451,0.606243016,7.5
0.864094048,0.503330384,8.8
0.867008306,0.498293685,43
0.820615462,0.571480763,3.1
0.846155327,0.532936359,17.5
0.861744198,0.507343018,11.4
0.849491949,0.527601582,12.5
0.861336877,0.508034236,19.8
0.856433,0.516258187,14.9
0.844650265,0.535318531,7.1
0.825751357,0.564034304,12.9
0.866425717,0.499305995,20.3
0.773829708,0.633393703,12.5
0.848740162,0.528810114,17.3
0.803939835,0.594710636,10
0.85189124,0.523718736,34.1
0.896369151,0.443308409,13.9
0.824065047,0.566495189,16.1
0.892534904,0.450978321,20.4
0.897692898,0.440621675,29.5
0.927012296,0.375030937,60.2
0.910239484,0.414082216,47
0.881331716,0.472498049,57
0.871675978,0.490082635,30.7
0.903345844,0.428912913,58.3
0.897767758,0.440469128,24.7
0.884597213,0.466355841,48.4
0.889580395,0.456778634,59.4
0.835658143,0.549249914,17
0.90688235,0.421383914,60.1
0.822920811,0.568156087,30.6
0.935041387,0.354538581,23.5
0.874400043,0.485205694,20.9
0.936218986,0.351417146,38
0.917576914,0.397558306,31.9
0.866806154,0.498645256,73.3
0.899620457,0.436672685,42
0.919779807,0.392434845,2.6
0.865041273,0.501700704,9.5
0.907871725,0.419248054,6.4
0.914569523,0.404428717,8.8
0.914202855,0.405256882,18.7
0.882843902,0.469666524,24.9
0.952427249,0.304766035,9.1
0.926746312,0.375687735,24.9
0.894118594,0.447830259,12
0.925224497,0.379420124,10.7
0.898401343,0.439175395,9
0.897093902,0.441839939,15.9
0.941745641,0.336325954,12
0.927570684,0.373647731,17.1
0.877623892,0.479349877,10.5
0.925646984,0.378388242,12.6
0.880688318,0.473696197,22.1
0.858239221,0.51324988,18.1
0.932313827,0.361650283,19.7
0.91420122,0.40526057,14.6
0.899111525,0.43771962,10.1
0.924896883,0.380218036,16.4
0.895283545,0.445496772,9.9
0.904510689,0.42645095,18.3
0.907835028,0.419327512,7.4
0.880897578,0.473306937,6.6
0.90977302,0.415106073,10.3
0.866782032,0.498687186,6.1
0.872382418,0.488824015,12
0.881296537,0.472563661,17.8
0.83999003,0.542601833,18.6
0.890908748,0.454182345,16.1
0.911379122,0.411567851,17.2
0.875307922,0.483565964,20.9
0.914915281,0.403645919,19.6
0.853704423,0.520757869,4.1
0.902888895,0.429873986,7.5
0.904275863,0.426948666,4.6
0.89865973,0.438646429,16.3
0.901496729,0.432785914,9.7
0.915998435,0.401181838,14.5
0.815612293,0.578598814,12.1
0.90158166,0.432608959,26.8
0.914295213,0.40504847,5.2
0.825939853,0.563758245,15.8
0.868695752,0.495346031,14.2
0.907687024,0.419647789,4.1
0.909495782,0.41571315,19.8
0.903173,0.429276754,16.4
0.901474707,0.432831783,24
0.909108547,0.416559298,19.7
0.900858667,0.434112498,10.1
0.925662475,0.378350344,3.5
0.892896498,0.450261973,17.8
0.803641976,0.595113077,8.1
0.908348785,0.418213445,5.3
0.862675171,0.50575839,8.4
0.934588652,0.355730308,9.2
0.91045375,0.413610891,13.1
0.92736709,0.37415275,8.3
0.931197971,0.364513838,16.8
0.955345689,0.295490464,6.3
0.898773472,0.438413329,9.1
0.878272375,0.47816068,6.3
0.882768393,0.469808434,22
0.900066917,0.435751701,19.2
0.914758454,0.404001202,13.3
0.896742837,0.442552014,5.7
0.899497152,0.436926623,18.3
0.894387741,0.447292487,3.8
0.879366255,0.476145975,7.5
0.903570447,0.428439549,5.8
0.888347322,0.459172119,10.4
0.885440284,0.464753164,5.7
0.905043318,0.425319401,8.2
0.901554759,0.432665016,19.4
0.882075697,0.471107699,16.8
0.900142818,0.435594889,17.9
0.949202936,0.314664561,16
0.899413566,0.437098659,22
0.90869494,0.417460784,11.9
0.915386107,0.402577042,11
0.851256399,0.524749981,17.3
0.924465276,0.38126625,6.5
0.908955642,0.416892842,4.6
0.89370614,0.448652801,5
0.896099917,0.443852383,5.7
0.892354272,0.451335632,8.6
0.903945988,0.427646642,17
0.882956956,0.469453954,14
0.908806725,0.417217373,7.1
0.901000742,0.433817546,5.1
0.921056566,0.389428815,5.8
0.929862122,0.367908186,19.3
0.902238604,0.431237175,4
0.913672102,0.406452077,19.8
0.897601401,0.440808036,10.1
0.90303962,0.429557266,4.8
0.914478642,0.404634173,6.8
0.878309833,0.47809187,4.8
0.899669126,0.436572403,3.1
0.898229203,0.439527359,6.3
0.865807579,0.500377095,8.2
0.863234213,0.504803619,7.5
0.912519828,0.409032473,8.4
0.907169139,0.42076615,12
0.915475187,0.402374429,38.5
0.914649763,0.404247216,16.5
0.846267258,0.532758602,10.6
0.876556409,0.48129914,9.2
0.885757764,0.464147803,9.1
0.895020664,0.446024674,9.2
0.949236279,0.314563963,12.9
0.886311732,0.463089099,7.7
0.869748447,0.493495328,15.9
0.888090296,0.459669039,11.6
0.896653443,0.442733105,5.7
0.892519511,0.451008783,5.7
0.864502281,0.502628895,18.3
0.888023098,0.459798845,14.2
0.897494851,0.441024933,19.9
0.962339994,0.271848736,12.7
0.85800472,0.513641801,9.2
0.906716059,0.421741614,9.5
0.892048055,0.451940557,11.3
0.838055909,0.545584359,36.9
0.964026435,0.26580638,5.6
0.955822324,0.293945038,4.3
0.92779079,0.373100858,9.5
0.958249427,0.28593362,4.3
0.966972744,0.254879799,9.9
0.948951097,0.315423232,10.1
0.938365924,0.345643448,9.4
0.953824998,0.300362903,3.2
0.965082829,0.261944905,9.4
0.942798922,0.333361955,14.1
0.913997043,0.405720846,14.3
0.961936588,0.273272758,7.3
0.933889347,0.357562145,14.7
0.935108299,0.35436206,12.2
0.94698124,0.321288858,7.1
0.92584594,0.377901172,11.8
0.969342777,0.245712394,11.2
0.95182992,0.306626489,8.8
0.938382466,0.345598535,10.1
0.901664657,0.432435945,9.2
0.96254642,0.271116929,2.1
0.942095838,0.335343751,5.5
0.957355425,0.288912772,10
0.943088371,0.332542214,8.3
0.961601635,0.274449075,9.7
0.941343652,0.337449447,4.4
0.968594384,0.248646172,8.1
0.930832331,0.365446537,15
0.969667339,0.244428418,5.1
0.960006692,0.279977054,10.8
0.948098265,0.317977484,12
0.940800959,0.338959519,6.6
0.955094411,0.296301647,12.4
0.964673992,0.263446557,5.6
0.946320632,0.323229426,9.3
0.943014238,0.332752381,0.7
0.948771461,0.315963154,7.7
0.93878059,0.344515607,3.9
0.935311565,0.353825207,4.6
0.939611007,0.342244291,7
0.930165688,0.367140017,8.4
0.920923692,0.389742934,9.2
0.968855274,0.24762766,4.5
0.944238296,0.329262873,10.1
0.877910336,0.478825064,8.8
0.957193564,0.289448582,7.1
0.934571731,0.35577476,11.7
0.966181808,0.25786181,13.9
0.958067978,0.286541008,6.1
0.960819989,0.277173139,20.2
0.950681336,0.310169304,36.5
0.932991057,0.359899551,2.5
0.97711217,0.212724721,7.5
0.947719619,0.319104252,4.8
0.920325341,0.391153763,10.7
0.93689227,0.349618184,11.9
0.935514153,0.353289216,5.7
0.93308955,0.359644119,20.9
0.921648795,0.388025126,7.7
0.937384112,0.348297326,11.2
0.938230373,0.346011223,11.1
0.946010943,0.324134689,9.6
0.929565605,0.368656731,5.2
0.9459323,0.324364122,14.8
0.927530887,0.373746511,11.2
0.945035733,0.326967066,8.4
0.936297029,0.35120916,9.7
0.931952405,0.362580631,6.7
0.929331608,0.369246209,9.4
0.931485058,0.363779584,9
0.908184515,0.41857005,29.5
0.927004657,0.375049817,8.1
0.93346727,0.358662592,11.5
0.939413555,0.342785898,4.6
0.92924223,0.369471078,52.5
0.939279069,0.343154236,38.9
0.888002192,0.459839218,8.4
0.936116321,0.351690536,60.8
0.940144823,0.340775162,64.2
0.95063103,0.310323451,53.2
0.950372296,0.311114929,58.2
0.963501139,0.267704231,100.9
0.971737148,0.236065488,110.5
0.926675058,0.375863456,19.4
0.951089075,0.30891677,36.9
0.943857894,0.330351746,72.2
0.954143681,0.299349022,41.6
0.933040417,0.359771568,22.8
0.922392994,0.386252722,18.9
0.898919721,0.438113382,14.7
0.940336037,0.340247172,48.1
0.959557774,0.281511774,103.6
0.922300935,0.38647249,33.5
0.911774353,0.410691525,18.7
0.923311272,0.384052463,39.9
0.938686888,0.344770832,42.3
0.958033961,0.286654721,74.1
0.891612915,0.45279842,13.2
0.939782264,0.34177375,37.7
0.894388037,0.447291896,8.3
0.927032275,0.374981548,25.7
0.947876943,0.318636627,68.7
0.907732427,0.419549569,27.5
0.939484377,0.342591748,73
0.970962299,0.239232554,64.2
0.923873451,0.382698113,42.9
0.936852132,0.349725725,26.8
0.902110677,0.431504723,48.8
0.930048703,0.367436266,32.9
0.939053105,0.343772112,41.1
0.939766623,0.341816755,47.5
0.949982444,0.312303309,11.7
0.898664453,0.438636753,17.1
0.908022303,0.418921828,11.8
0.891377316,0.453262044,8.4
0.925602627,0.378496733,20.8
0.936021524,0.351942761,13.4
0.896483977,0.443076155,6.5
0.942909079,0.33305025,4.3
0.916260885,0.400582065,7
0.935055558,0.354501204,3
0.947799059,0.318868223,8.7
0.894801559,0.446464074,17.9
0.892995322,0.450065946,20.1
0.92031913,0.391168376,7
0.945425701,0.325837756,7.2
0.872346427,0.488888241,20.9
0.883195495,0.46900503,7.1
0.9264557,0.376403821,10
0.868526352,0.495642993,14.9
0.911041904,0.412313774,7.9
0.857066472,0.515205844,1.2
0.897753106,0.440498991,20.5
0.842803676,0.53822111,8.2
0.913513117,0.406809273,0.3
0.866956531,0.498383762,6.6
0.9519133,0.30636754,6.8
0.89556003,0.444940708,18.2
0.910497192,0.413515252,21.8
0.945424435,0.325841431,5.2
0.926628358,0.375978572,14.6
0.949391597,0.314094884,20.4
0.910196108,0.414177553,14.9
0.871845549,0.489780908,12.9
0.914155072,0.405364656,9.5
0.923232425,0.384241966,1.5
0.885190386,0.465228954,24.8
0.95373141,0.300659936,11
0.892930225,0.450195084,33.6
0.922546919,0.385884933,15.9
0.889054553,0.45780127,15.4
0.906990187,0.421151755,4.2
0.924373766,0.381488061,6.7
0.93045671,0.366401843,28.5
0.94988089,0.312612051,5.5
0.938561881,0.345110991,63.6
0.942744363,0.333516215,93.7
0.929293126,0.369343047,55.5
0.955637025,0.294546899,70.8
0.933961417,0.357373854,55.7
0.94529973,0.326203035,144.1
0.924947334,0.380095289,39.6
0.896559321,0.442923677,18.8
0.8758242,0.482630262,13.2
0.941741154,0.336338517,45.1
0.95540496,0.295298767,77.3
0.955356181,0.29545654,47.3
0.923643704,0.383252278,52.1
0.895784683,0.444488247,48.6
0.948867197,0.315675533,60.7
0.938613435,0.344970751,66.8
0.951827764,0.306633182,122
0.964638286,0.263577268,72.9
0.94560275,0.325323592,121.6
0.963126374,0.269049414,116.1
0.95854062,0.284955925,73.3
0.946605379,0.322394565,89.4
0.965135454,0.261750941,113.8
0.927156369,0.374674614,34.3
0.945015244,0.327026282,95
0.912235397,0.409666426,21.6
0.921719614,0.387856872,66.3
0.955786902,0.294060194,62.7
0.943157539,0.332345989,103.2
0.847437065,0.530895867,26.1
0.926265152,0.376872482,43.1
0.954793275,0.297270587,67.1
0.900059742,0.43576652,5.4
0.89940673,0.437112725,8.7
0.917243448,0.398327073,3.5
0.904257138,0.426988323,7
0.904146402,0.427222756,5.9
0.89929726,0.4373379,14.4
0.868503433,0.495683152,6.4
0.893828162,0.448409653,9.4
0.904222018,0.42706269,10.1
0.912083362,0.410004806,11.3
0.895603621,0.444852958,13.1
0.902076521,0.431576123,1.8
0.906032893,0.423207273,13.8
0.876234038,0.481885786,8.5
0.8970538,0.441921351,1.3
0.879743827,0.475447998,9.3
0.911036304,0.412326149,10.2
0.932628244,0.360838687,9.8
0.966544262,0.256499883,6.5
0.91500868,0.403434152,7.5
0.90620268,0.422843591,11.8
0.917214612,0.398393467,10.2
0.920351771,0.391091573,5.9
0.925823488,0.377956174,14.3
0.936108213,0.351712117,3.3
0.941015358,0.338363852,9
0.902245178,0.431223421,24.4
0.923827665,0.382808627,9.6
0.916842668,0.399248697,22.4
0.941070494,0.338210474,10.3
0.923765371,0.382958926,6.6
0.935929673,0.352186949,5.5
0.910551441,0.413395782,3.9
0.898873106,0.438209013,9.7
0.922528352,0.385929321,10.7
0.884749568,0.466066736,5.5
0.892731164,0.450589691,14.6
0.893279629,0.449501394,12.7
0.899261081,0.437412287,8.5
0.838979933,0.544162358,4.6
0.922867467,0.385117695,7.3
0.91290706,0.408167489,10
0.912458166,0.409170007,18.6
0.89988903,0.436118943,12.6
0.909955796,0.414705257,20.9
0.912069584,0.410035454,9.2
0.917193507,0.398442054,13.4
0.925223218,0.379423242,3.8
0.91956254,0.392943679,7.8
0.928973034,0.370147406,12.5
0.920348782,0.391098606,21.1
0.923329494,0.384008652,12.8
0.89353594,0.448991675,9.6
0.906312411,0.422608346,5.4
0.926439644,0.376443337,17.4
0.915843137,0.401536235,18.5
0.894424691,0.447218595,10.8
0.91907273,0.394087956,13.9
0.919497604,0.393095608,14
0.848327221,0.529472309,18.5
0.887728162,0.460368015,15.1
0.889492118,0.456950513,20.6
0.897413589,0.441190266,16.8
0.876181917,0.481980548,25.2
0.915275459,0.402828543,15.7
0.892248145,0.4515454,15.9
0.883362072,0.468691209,7.8
0.901669747,0.432425332,31.9
0.847988475,0.530014667,19.5
0.868000808,0.496562783,13.5
0.87744129,0.479684044,17.6
0.905841101,0.423617634,14.1
0.924417495,0.381382086,5.8
0.909464406,0.415781786,12.1
0.844414567,0.535690246,12.4
0.898456651,0.439062234,10.8
0.915954856,0.401281325,14.3
0.910709239,0.413048038,2.4
0.915047894,0.403345201,20.8
0.898227486,0.439530867,24.7
0.910380183,0.41377279,4.3
0.906464741,0.422281509,8.8
0.881153919,0.472829537,5
0.914557191,0.404456604,14.5
0.895048969,0.445967873,12
0.889920884,0.45611492,10.3
0.867203805,0.497953371,5.1
0.919328961,0.39348985,7.7
0.876168355,0.482005202,17.4
0.903239614,0.429136574,11.6
0.888111821,0.459627451,16.1
0.914364275,0.404892544,13.9
0.911445025,0.411421884,7.8
0.946845373,0.321689043,14
0.881247331,0.472655415,10.8
0.921786153,0.387698709,11.4
0.882667865,0.469997276,4.1
0.921517098,0.388337789,4.9
0.945014255,0.327029139,13
0.916305289,0.400480482,36.6
0.910176157,0.414221394,17.4
0.948412589,0.317038737,27.3
0.937705425,0.347431339,52.6
0.913225324,0.407454914,7.7
0.911403539,0.411513777,42.4
0.937377203,0.348315917,17.3
0.928954001,0.37019517,3.2
0.890090916,0.45578302,10.5
0.894472308,0.447123351,6.4
0.927331204,0.374241684,16.5
0.930850649,0.365399875,8.9
0.924380882,0.381470817,5.6
0.909961611,0.414692497,9.9
0.890052312,0.455858401,4.2
0.897349754,0.441320087,6.9
0.90145637,0.432869973,1
0.810221308,0.586124076,12.5
0.890487136,0.455008419,17.6
0.959767142,0.28079714,9.4
0.929358585,0.369178304,14.7
0.884221465,0.467067876,5.6
0.888122828,0.459606181,23.7
0.92585664,0.377874956,24.8
0.841907746,0.539621485,9.9
0.885780166,0.46410505,12.3
0.919712966,0.392591467,12.2
0.817831062,0.575458387,15.6
0.909602701,0.415479152,10.1
0.906575352,0.422043993,12.2
0.977086364,0.212843222,133.1
0.929691586,0.368338913,222.9
0.886039386,0.463609972,21.8
0.948268564,0.317469258,54.5
0.95065591,0.310247225,32.6
0.88607714,0.463537811,34.6
0.935676372,0.352859359,87.5
0.90304823,0.429539164,30.6
0.960679536,0.277659555,191.6
0.874852621,0.484389193,38.9
0.895876361,0.444303438,31.9
0.901875307,0.431996447,44.6
0.937861042,0.347011046,41.9
0.908920252,0.416969993,76.5
0.88063738,0.473790888,28.7
0.89023149,0.45550839,32.8
0.873819101,0.486251148,24.7
0.933642501,0.358206198,39.1
0.961535592,0.274680369,242.6
0.90819047,0.418557128,47.1
0.877396004,0.479766872,51.6
0.940439869,0.339960074,51.4
0.926292504,0.376805251,48.3
0.920619591,0.390460714,63.7
0.93341223,0.35880581,37.6
0.915064243,0.40330811,18
0.917235581,0.398345189,65.3
0.930949251,0.365148588,58.2
0.922310943,0.386448605,34.3
0.902970976,0.429701544,32
0.928580086,0.371132083,54.5
0.913307551,0.40727057,15.2
0.882365906,0.470563925,24.5
0.855632165,0.517584387,25.2
0.937431386,0.348170069,53.2
0.943379399,0.331715707,59.7
0.938895814,0.344201468,49.6
0.911480104,0.411344163,40.9
0.878946107,0.476921106,6.2
0.933858162,0.357643585,17.9
0.923285554,0.384114287,38.9
0.888589453,0.458703373,14.8
0.837925819,0.545784135,11.6
0.894871425,0.446324022,29.4
0.890450461,0.455080186,18.6
0.881041572,0.473038844,18
0.914656702,0.404231514,27.6
0.896944174,0.44214381,23.5
0.891377998,0.453260703,18.6
0.876723957,0.480993871,4.7
0.919575243,0.392913951,22.6
0.916493151,0.400050377,31.5
0.89898926,0.437970673,33.1
0.908017534,0.418932163,18.1
0.916532873,0.399959363,14.4
0.896620686,0.442799441,24.6
0.869732387,0.493523632,20
0.90732471,0.420430577,12.9
0.949166292,0.314775078,96.5
0.943962499,0.330052724,50.4
0.899233959,0.437468041,45.4
0.881940308,0.471361107,51.3
0.888460357,0.458953368,49.9
0.902956055,0.429732898,79.7
0.905631236,0.424066109,36
0.848507048,0.52918408,14.3
0.898262879,0.43945853,31.7
0.890094834,0.455775369,16.4
0.8833559,0.468702843,52.1
0.870351805,0.492430438,7.7
0.910038435,0.414523879,31.3
0.931098559,0.364767698,28.3
0.943935409,0.330130192,5.9
0.875741333,0.48278061,7.8
0.935486028,0.353363682,52.4
0.95719142,0.289455672,25.7
0.951215909,0.308526004,7.9
0.936687694,0.35016591,10.9
0.911478217,0.411348343,26
0.927418033,0.374026459,18.9
0.927635762,0.373486134,40.2
0.89862859,0.43871022,29.7
0.958747359,0.284259566,33.8
0.913188798,0.407536771,38.5
0.904838009,0.425756007,26.9
0.938707028,0.344715993,37
0.909633126,0.415412537,59.2
0.946873209,0.321607099,37.8
0.935657558,0.352909242,24.3
0.912654179,0.408732614,41.9
0.859236462,0.511578637,8
0.873717203,0.486434219,20.4
0.88631645,0.463080069,9.2
0.938416064,0.345507294,66
0.963147923,0.268972264,28.3
0.923274263,0.384141425,32.3
0.939626406,0.342202013,36
0.904531769,0.426406237,45.1
0.916850524,0.399230656,24.6
0.934964206,0.354742066,55.7
0.95153027,0.307555109,25.3
0.954082624,0.299543563,31.8
0.943599036,0.33109041,40.2
0.923219224,0.384273683,2.1
0.887850959,0.46013115,30.7
0.861330171,0.508045604,31
0.920366981,0.391055777,41.8
0.9570426,0.289947345,30.1
0.921778414,0.387717107,46.9
0.846641119,0.532164275,27.4
0.888157613,0.459538958,40.1
0.89686927,0.442295729,48.9
0.920396252,0.390986879,65.8
0.879540349,0.475824311,57.1
0.912140275,0.409878175,39.8
0.942705815,0.333625158,102.4
0.923439435,0.383744198,57.7
0.93394515,0.357416364,49.2
0.938604177,0.344995941,44.1
0.936554937,0.350520827,44.4
0.94809486,0.317987637,43.2
0.936747046,0.350007102,55
0.91759233,0.397522723,70.6
